%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
101082.366,302.109,1.166,0.000,-0.071,-0.112,-1.405,-0.669,1.499,2.718,1.190,-1.038,-0.320,-1.177,0.336,0.418,2.536,-1.062,2.513,1.570,1.246,0.113,-2.021,0.151,-0.119,0.002,535.448,336.520
101078.335,302.107,1.166,0.000,-0.071,0.048,-1.297,-0.223,2.034,2.300,0.973,-0.415,-0.961,-1.177,0.783,0.522,2.219,-1.168,3.560,0.628,0.831,0.338,-2.021,0.132,-0.149,0.001,535.448,336.520
101078.335,302.110,1.166,0.000,-0.150,-0.112,-2.162,-0.892,1.820,2.718,0.649,-1.038,-0.214,-2.033,0.783,0.939,2.747,-1.593,2.932,1.151,0.727,0.338,-2.042,0.151,-0.119,0.001,535.448,336.520
101078.335,302.112,1.166,0.000,-0.229,-0.112,-1.081,-0.892,1.499,2.405,1.514,-1.142,-0.534,-1.284,-0.335,0.835,2.430,-1.699,3.350,1.047,1.246,-0.113,-2.063,0.132,-0.119,0.002,535.448,336.520
101078.335,302.109,1.166,0.116,0.008,-0.272,-1.837,-0.446,1.177,2.300,0.865,-0.623,-0.641,-1.177,0.671,0.000,2.747,-1.487,2.932,1.151,1.246,0.564,-2.031,0.151,-0.119,0.001,535.448,336.520
101070.272,302.107,1.165,0.000,-0.071,0.048,-1.729,-0.557,1.927,1.359,0.757,-0.830,-0.747,-1.177,-0.223,0.418,2.113,-1.805,3.036,0.628,0.831,0.451,-2.011,0.132,-0.119,0.001,535.448,336.520
101082.366,302.112,1.166,0.386,0.087,0.208,-1.405,-1.003,1.820,2.718,-0.000,-0.519,-0.961,-1.070,0.224,0.835,2.747,-2.124,2.722,1.465,0.208,0.451,-2.031,0.132,-0.119,0.000,535.448,336.520
101086.398,302.113,1.166,0.386,0.087,0.208,-1.729,-0.223,1.606,2.300,1.190,-1.661,-0.641,-0.963,0.671,0.313,2.536,-1.274,2.932,1.361,0.831,0.113,-2.011,0.132,-0.109,0.002,535.448,336.520
101082.366,302.117,1.166,0.116,0.008,0.208,-1.837,-0.223,1.927,2.509,1.406,-0.623,-1.068,-1.284,0.447,0.522,2.747,-1.062,3.141,0.942,0.831,0.564,-2.042,0.132,-0.129,0.001,535.448,336.520
101086.398,302.112,1.166,0.000,-0.071,0.368,-2.378,-0.892,1.392,2.509,1.406,-1.038,-0.427,-2.140,0.671,0.626,2.641,-0.956,2.827,1.256,0.519,0.451,-2.021,0.132,-0.129,0.001,535.448,336.520
101094.461,302.107,1.166,0.000,-0.071,0.208,-1.729,-2.006,2.034,2.405,0.973,-1.142,-0.747,-0.428,-0.000,0.209,2.536,-1.593,3.350,1.465,1.453,0.000,-2.011,0.151,-0.129,0.001,535.448,336.520
101090.429,302.112,1.166,0.116,0.008,0.048,-1.945,-0.223,1.392,1.987,0.216,-1.142,-0.641,-1.284,0.671,-0.313,2.536,-1.593,2.513,1.361,0.415,0.226,-2.042,0.132,-0.129,0.002,535.448,336.520
101066.241,302.109,1.165,0.386,0.087,0.048,-2.054,-0.557,2.141,1.882,0.649,-1.142,-0.747,-1.284,-0.000,0.626,2.219,-1.487,2.617,0.523,1.038,0.451,-2.021,0.170,-0.119,0.002,535.448,336.520
101078.335,302.110,1.166,0.000,-0.308,0.048,-1.189,-1.003,1.177,2.196,-0.000,-1.038,-1.068,-1.712,0.336,0.522,2.747,-1.381,2.303,1.570,0.623,0.451,-2.031,0.151,-0.119,0.001,535.448,336.520
101094.461,302.104,1.166,0.000,-0.229,-0.112,-1.405,-0.000,1.070,2.300,0.865,-1.245,-0.214,-0.749,0.671,0.939,2.958,-0.743,2.722,1.779,1.142,0.790,0.030,0.132,-0.007,0.002,535.448,336.520
101094.461,302.105,1.166,0.000,-0.150,-0.272,-1.297,-0.111,2.034,1.987,0.973,-1.038,-1.388,-1.070,0.447,0.522,2.958,-1.487,2.932,0.314,1.453,0.451,0.009,0.151,-0.007,0.001,535.448,336.520
101098.492,302.102,1.166,0.000,-0.229,-0.432,-1.837,-0.334,2.248,2.719,0.865,-1.038,-0.427,-1.926,0.671,0.731,2.852,-1.593,2.827,1.361,0.311,0.902,-0.032,0.151,-0.007,0.002,535.448,336.520
101094.461,302.104,1.166,0.000,-0.387,-0.272,-1.405,-1.337,1.820,2.196,1.190,-1.349,-0.534,-0.963,0.224,0.835,2.536,-1.381,3.036,1.047,1.038,-0.225,0.020,0.170,-0.027,0.000,535.448,336.520
101090.429,302.102,1.166,0.000,-0.229,-0.272,-2.378,-0.223,1.284,2.405,0.757,-0.934,-0.747,-1.605,0.671,-0.521,2.747,-1.168,2.513,1.047,0.934,0.451,0.030,0.151,-0.017,0.002,535.448,336.520
101086.398,302.105,1.166,0.116,0.008,-0.112,-1.513,-0.223,1.820,2.091,1.081,-0.623,-0.641,-1.605,0.447,0.313,1.690,-1.381,3.246,0.942,1.246,0.564,-0.011,0.170,-0.007,0.001,535.448,336.520
101090.429,302.109,1.166,0.116,0.008,-0.112,-1.621,-0.892,1.070,2.405,0.433,-0.934,-0.641,-1.177,-0.000,0.522,3.064,-1.805,3.141,1.675,0.727,0.451,0.009,0.112,-0.017,0.001,535.448,336.520
101094.461,302.110,1.166,0.000,-0.071,-0.112,-0.973,-1.115,1.284,2.196,1.190,-1.557,-0.641,-1.177,0.224,0.418,2.958,-1.487,2.513,1.256,0.831,-0.225,-0.022,0.151,-0.007,0.001,535.448,336.520
101094.461,302.110,1.166,0.534,0.166,-0.112,-1.621,-0.669,1.713,2.091,0.433,-0.519,-1.815,-1.070,0.783,0.104,2.113,-1.487,3.141,0.209,0.623,0.902,0.009,0.170,-0.017,0.002,535.448,336.520
101090.429,302.104,1.166,0.386,0.087,-0.112,-1.837,-0.557,1.499,2.091,0.541,-0.415,-0.107,-1.819,0.783,0.313,1.585,-1.381,2.827,1.151,0.831,0.338,0.009,0.151,-0.017,0.002,535.448,336.520
101094.461,302.110,1.166,0.000,-0.150,0.208,-1.405,-1.337,1.284,2.405,1.298,-0.830,-0.747,-1.177,-0.447,0.522,2.324,-1.912,2.513,0.837,1.246,-0.000,0.020,0.170,0.013,0.002,535.448,336.520
101082.366,302.107,1.166,0.116,0.008,-0.432,-2.162,-0.557,0.749,2.300,1.081,-1.142,-0.641,-0.963,0.895,0.000,2.536,-1.062,2.827,0.837,0.831,0.564,0.009,0.151,-0.007,0.002,535.448,336.520
101086.398,302.105,1.166,0.000,-0.308,-0.112,-1.837,-1.672,1.713,1.673,0.973,-1.142,-1.495,-0.963,0.336,0.626,2.007,-1.487,3.455,0.314,0.519,0.790,0.030,0.132,0.003,0.002,535.448,336.520
101078.335,302.105,1.166,0.116,0.008,-0.112,-1.729,-1.449,1.713,2.091,0.216,-1.142,-0.641,-1.712,0.336,0.626,2.641,-2.018,3.036,1.256,0.415,0.451,0.009,0.132,0.013,0.002,535.448,336.520
101086.398,302.107,1.166,0.000,-0.150,-0.112,-1.405,-0.780,1.820,2.196,1.406,-1.038,-0.747,-1.605,0.336,0.626,3.169,-1.487,2.827,1.360,0.831,-0.338,0.009,0.151,-0.007,0.002,535.448,336.520
