%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
101759.651,302.204,1.173,0.232,0.032,0.440,-2.378,-1.003,0.963,1.359,0.541,-2.491,-1.175,-0.963,0.112,-0.208,1.373,-1.912,1.990,0.837,0.519,-0.901,-3.941,0.118,-0.286,0.001,535.448,336.520
101731.431,302.207,1.173,0.569,0.190,0.440,-2.054,-1.115,1.392,1.464,0.865,-1.868,-2.242,-1.712,-0.223,0.313,2.324,-2.018,2.304,0.209,0.934,0.000,-3.941,0.118,-0.306,0.001,535.448,336.520
101739.494,302.204,1.173,0.000,-0.126,0.440,-2.162,-1.449,1.177,2.091,0.216,-1.453,-1.068,-2.568,0.000,-0.313,2.218,-1.699,2.408,1.047,0.104,-0.338,-3.941,0.118,-0.296,0.001,535.448,336.520
101751.588,302.199,1.173,0.000,-0.047,0.280,-1.729,-2.452,1.070,1.882,0.757,-2.180,-1.068,-1.712,-1.116,0.000,2.324,-2.336,2.408,0.628,0.519,-0.450,-3.962,0.118,-0.286,0.001,535.448,336.520
101743.525,302.210,1.173,0.000,-0.126,0.120,-2.162,-1.226,0.642,1.464,0.649,-1.557,-1.175,-1.712,0.336,-0.521,2.218,-2.336,2.304,1.256,0.104,0.000,-3.962,0.157,-0.286,0.002,535.448,336.520
101751.588,302.197,1.173,0.000,-0.126,0.120,-1.945,-1.003,1.392,1.046,0.541,-1.453,-1.495,-1.391,0.112,0.000,1.479,-2.124,2.408,0.314,0.623,0.000,-3.930,0.137,-0.296,0.001,535.448,336.520
101747.557,302.200,1.173,0.000,-0.126,0.120,-1.945,-1.337,1.177,1.673,0.216,-1.142,-2.029,-1.498,-0.112,0.104,2.324,-2.655,2.513,1.151,-0.104,-0.563,-3.962,0.118,-0.317,0.000,535.448,336.520
101731.431,302.204,1.173,0.000,-0.126,-0.040,-2.162,-1.449,1.606,1.673,0.757,-1.868,-1.175,-1.498,-0.223,-0.208,2.324,-1.274,2.513,1.047,0.311,-1.013,-4.003,0.099,-0.286,0.001,535.448,336.520
101739.494,302.202,1.173,0.000,-0.285,0.120,-2.486,-1.003,1.392,1.987,0.433,-1.142,-1.388,-1.926,-0.000,-0.729,1.479,-2.018,1.990,0.523,0.311,0.000,-3.962,0.080,-0.306,0.001,535.448,336.520
101747.557,302.199,1.173,0.000,-0.126,-0.040,-2.162,-0.892,0.963,1.568,0.216,-1.453,-0.854,-2.568,0.336,0.418,1.479,-2.336,2.199,0.733,0.208,-0.563,-3.972,0.080,-0.306,0.001,535.448,336.520
101735.462,302.204,1.173,0.000,-0.047,-0.040,-1.621,-1.672,0.749,1.150,0.433,-1.349,-1.388,-1.605,-0.223,0.209,1.796,-2.974,2.199,0.942,-0.104,-0.788,-3.983,0.137,-0.286,0.002,535.448,336.520
101743.525,302.202,1.173,0.000,-0.205,0.600,-2.162,-0.892,0.000,1.359,0.649,-1.972,-0.854,-1.712,0.112,-0.625,1.796,-2.124,1.885,0.628,0.311,-0.450,-3.941,0.099,-0.327,0.001,535.448,336.520
101747.557,302.204,1.173,0.000,-0.126,0.280,-2.270,-1.003,0.963,1.255,0.541,-0.727,-2.029,-1.712,-0.558,-0.417,2.430,-2.549,2.199,-0.313,0.208,0.226,-3.941,0.118,-0.296,0.001,535.448,336.520
101751.588,302.202,1.173,0.000,-0.126,0.120,-2.486,-1.115,1.070,1.673,0.324,-1.661,-1.175,-2.140,-0.223,0.731,2.219,-2.018,2.722,1.256,0.311,-0.450,-3.951,0.118,-0.286,0.001,535.448,336.520
