%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
100384.925,303.734,1.151,0,-0.111,-0.056,-2.486,-0.78,0.214,1.986,0.541,-2.075,-1.602,-1.712,0.559,-1.146,2.113,-1.805,1.78,0.209,0.104,-0.45,-0.002,0,0.003,0.001,535.448,336.52
100380.894,303.74,1.151,0,-0.19,-0.216,-2.702,-0.669,1.606,0.732,0.541,-2.075,-1.175,-1.819,0,0.313,1.69,-2.23,2.513,0.105,0.311,-0.113,0.019,-0.019,-0.018,0.001,535.448,336.52
100384.925,303.736,1.151,0,-0.111,-0.056,-2.27,-1.672,0.321,2.404,-0.108,-1.453,-1.708,-1.712,0.112,-0.104,2.43,-2.336,2.303,0.628,0.311,-0.338,-0.012,0.019,0.003,0.001,535.448,336.52
100376.862,303.737,1.151,0,-0.19,-0.376,-2.27,-1.449,0.963,1.15,0.865,-2.698,-1.388,-1.605,-0.335,0.104,1.796,-1.593,1.78,0.942,0.415,-1.238,-0.023,0,-0.018,0.001,535.448,336.52
100380.894,303.74,1.151,0,-0.19,-0.216,-2.27,-1.226,0.749,1.568,0,-1.038,-1.815,-1.498,0.112,-0.521,2.746,-2.655,2.618,0.314,0.208,-0.338,-0.023,-0.019,0.003,0.001,535.448,336.52
100380.894,303.734,1.151,0,-0.19,-0.216,-3.134,-1.115,0.963,1.464,0.541,-1.972,-0.747,-2.033,-0.446,0,1.901,-1.699,2.094,0.628,0.104,-1.013,0.019,-0.019,0.003,0.001,535.448,336.52
100384.925,303.74,1.151,0,-0.19,-0.216,-1.621,-2.006,0.856,1.464,0.865,-1.764,-1.281,-1.284,-0.446,-0.729,2.218,-2.867,2.408,0.733,0.104,-0.45,-0.002,0,0.003,0.001,535.448,336.52
100388.956,303.736,1.151,0,-0.032,-0.376,-2.486,-1.783,0.321,1.673,0,-1.453,-1.708,-1.284,-0.112,-1.25,2.007,-2.23,2.199,0.628,0.519,-0.225,0.008,0,0.003,0.001,535.448,336.52
100388.956,303.745,1.151,0,-0.348,-0.216,-2.486,-1.56,1.285,1.255,0.324,-1.66,-1.815,-1.819,-0.223,0.104,2.007,-2.336,1.989,-0.104,0.104,-0.563,0.008,0,-0.008,0.001,535.448,336.52
100384.925,303.744,1.151,0.597,0.205,-0.216,-2.594,-1.449,1.07,1.359,-0.54,-1.764,-1.388,-2.247,-0.446,-0.521,2.43,-2.018,2.199,0.419,0.104,-0.338,0.019,0,0.003,0.001,535.448,336.52
100384.925,303.74,1.151,0.287,0.047,-0.376,-1.945,-1.115,0.428,1.673,0,-2.387,-1.281,-1.498,-0.558,-0.417,1.479,-2.23,1.675,0.314,0.415,-1.238,0.008,0,-0.008,0.002,535.448,336.52
100376.862,303.739,1.151,0,-0.269,-0.216,-2.378,-1.226,0.749,1.777,0.541,-1.038,-1.815,-1.177,-0.223,-0.208,2.007,-1.911,1.885,0.314,0.208,-0.113,0.029,0,0.003,0.001,535.448,336.52
100376.862,303.736,1.151,0,-0.111,-0.376,-3.567,-2.006,0.535,1.986,-0.108,-2.179,-1.068,-2.033,-0.335,0.104,1.69,-2.442,2.199,0.837,0.104,-0.113,0.008,-0.019,-0.018,0.001,535.448,336.52
100384.925,303.737,1.151,0,-0.032,-0.536,-2.27,-2.675,0.642,1.777,0.324,-1.66,-1.068,-1.284,-0.558,-0.625,2.218,-2.761,1.885,1.151,0.623,-0.901,0.008,0.019,-0.018,0.001,535.448,336.52
100376.862,303.737,1.151,0,-0.032,-0.536,-2.81,-1.003,0.107,1.464,0.216,-1.764,-1.281,-1.391,0.336,-0.625,2.007,-2.23,1.989,0.628,0.519,-0.45,-0.023,0,0.003,0.001,535.448,336.52
100380.894,303.742,1.151,0,-0.269,-0.376,-2.81,-1.003,0.856,1.568,0.757,-1.764,-1.602,-1.819,-0.558,0.417,1.479,-2.548,2.199,0.105,0.727,0.338,0.019,0,-0.018,0.002,535.448,336.52
100372.831,303.739,1.151,0,-0.19,-0.536,-2.486,-1.672,1.177,1.568,0,-1.141,-1.388,-1.926,-0.335,0.104,2.324,-2.336,2.303,0.837,-0.311,-0.225,0.019,0.019,0.003,0.001,535.448,336.52
