%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
99776.176,303.539,1.145,0.000,-0.043,0.128,-3.242,-2.229,-0.214,0.523,0.000,-3.321,-2.776,-2.462,-1.563,-1.251,0.634,-3.080,1.047,-0.418,-0.311,-2.139,-1.989,0.055,-0.175,0.002,535.448,336.520
99784.239,303.537,1.145,0.000,-0.122,0.288,-3.675,-2.118,-0.534,0.314,-0.324,-2.906,-2.669,-2.569,-1.228,-1.667,0.634,-3.611,1.152,-0.836,-0.726,-1.464,-1.978,0.075,-0.165,0.002,535.448,336.520
99776.176,303.529,1.145,0.000,-0.202,0.128,-3.675,-2.341,-0.428,0.209,-0.864,-2.906,-2.669,-2.676,-1.674,-1.146,-0.000,-3.717,0.314,-0.940,-1.036,-1.689,-1.989,0.075,-0.165,0.002,535.448,336.520
99784.239,303.536,1.145,0.000,-0.202,-0.032,-3.026,-3.009,-0.428,0.209,-0.540,-3.009,-2.776,-2.355,-2.009,-1.251,0.528,-3.717,1.257,-0.627,-1.140,-1.689,-1.957,0.055,-0.165,0.002,535.448,336.520
99788.270,303.553,1.145,0.249,0.036,0.128,-3.351,-2.563,-0.641,0.523,-0.756,-2.180,-3.417,-3.103,-1.786,-1.771,0.739,-3.398,0.942,-1.358,-1.140,-1.801,-0.010,0.075,-0.023,0.001,535.448,336.520
99776.176,303.557,1.145,0.447,0.115,-0.032,-4.864,-3.121,-0.534,-0.418,-0.648,-2.906,-2.029,-2.996,-1.451,-1.250,-0.211,-3.717,1.152,-0.836,-1.451,-1.576,-0.042,0.055,-0.012,0.001,535.448,336.520
99784.239,303.560,1.145,0.582,0.194,0.288,-3.134,-3.455,-0.321,0.418,-0.972,-2.906,-2.563,-2.568,-2.009,-1.875,0.422,-4.354,1.047,-0.940,-0.933,-1.688,-0.042,0.055,-0.023,0.000,535.448,336.520
99776.176,303.557,1.145,0.000,-0.043,0.128,-3.242,-2.118,-0.214,0.418,-0.216,-3.425,-2.456,-2.996,-1.451,-1.563,0.106,-3.186,0.000,-1.149,-1.140,-1.688,-0.052,0.036,-0.033,0.001,535.448,336.520
99768.113,303.558,1.145,0.447,0.115,-0.192,-3.891,-2.786,0.107,0.105,-0.972,-2.802,-3.310,-2.675,-0.893,-1.250,0.422,-3.717,1.466,-1.358,-0.829,-1.463,-0.083,0.055,-0.012,0.001,535.448,336.520
99776.176,303.549,1.145,0.000,-0.122,-0.192,-3.351,-2.452,-0.000,0.418,-0.864,-2.802,-2.669,-3.531,-1.675,-1.355,0.422,-3.717,1.257,-0.313,-1.555,-1.914,-0.052,0.036,-0.033,0.001,535.448,336.520
